"pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"GO_RNA_splicing%0008380",0.00133868808567604,0.0442133512244213,0.531043868264493,1.93542220917363,0,138,"WTAP"|"ZNF830"|"NSRP1"|"RBM39"|"PPP4R2"|"SON"|"PRPF38B"|"HNRNPH3"|"TCERG1"|"CIR1"|"CLASRP"|"PPIG"|"DDX47"|"RBM25"|"LUC7L3"|"SLU7"|"AKAP17A"|"PRPF4B"|"DHX15"|"RRAGC"|"ZC3H13"|"SF3B4"|"SRSF4"|"MPHOSPH10"|"JMJD6"|"SRRM1"|"PRPF3"|"SF3B1"|"AKAP8L"|"WBP4"|"ACIN1"|"ZRSR2"|"FMR1"|"SRSF11"|"ZRANB2"|"RNPC3"|"RP9"|"SREK1IP1"|"ECD"|"ZNF638"|"SCAF11"|"TARDBP"|"IWS1"|"SNRPA1"|"QKI"|"RBMXL1"|"THOC2"|"MAGOH"|"MAGOHB"|"PTBP3"|"HNRNPC"|"PDCD7"|"PPARGC1A"|"CCDC130"|"SUPT6H"|"SCAF1"|"THOC1"|"SRSF7"|"LSM6"
"GO_glycosphingolipid_metabolic_process%0006687",0.00264550264550265,0.0442133512244213,-0.663766983341902,-2.07629569741825,0,30,"PSAP"|"ASAH1"|"GLB1"|"GBA"|"ESYT1"|"GALC"|"HEXA"|"CTSA"|"GLA"|"SUMF1"|"SUMF2"|"B4GALNT1"|"STS"|"HEXB"|"SMPD1"|"GM2A"
"GO_ion_transmembrane_transport%0034220",0.00364963503649635,0.0442133512244213,-0.432118731859655,-1.70384918634354,0,107,"ASPH"|"TTYH3"|"ATP6AP1"|"ATP1A1"|"ATP6V0E1"|"TPCN1"|"LASP1"|"ABCC4"|"ATP6V1E1"|"ANXA6"|"ATP6V0E2"|"ATP6V1F"|"ATP2C1"|"ATP1B3"|"WWP1"|"S100A6"|"ATP8B1"|"ATP7A"|"TMEM109"|"ATP1B1"|"CLCN7"|"ATP6V1A"|"PDZD11"|"ATP6V0D1"|"ATP2B1"|"GABRB3"|"SFXN5"|"GJA1"|"GABRA5"|"PLP2"|"SGK2"|"TMEM120A"|"ANO10"|"ATP13A2"|"ATP13A1"|"CHRNA5"|"TPCN2"|"ATP6V0C"|"ATP6V0A2"|"TMEM120B"|"ATP2A2"
"GO_cellular_response_to_lipopolysaccharide%0071222",0.00138504155124654,0.0442133512244213,0.521804243896656,1.8316582274248,0,99,"TNFAIP3"|"CXCL2"|"NR1D1"|"ZFP36"|"CXCL3"|"NFKB1"|"ZC3H12A"|"CXCL1"|"BCL10"|"IL1A"|"CEBPB"|"CCL2"|"NFKBIB"|"PDE4B"|"ICAM1"|"CMPK2"|"PDE4D"|"RELA"|"CD274"|"TICAM1"|"IL6"|"MYD88"|"CHMP5"|"TNIP2"|"PAF1"|"SERPINE1"|"SBNO2"|"TRAF6"|"PPARD"|"NFKBIL1"|"CSF2"|"CD68"|"CXCL11"|"AXL"|"DAB2IP"|"NOD2"|"RARA"|"HDAC5"|"PPARGC1A"
"GO_cellular_response_to_virus%0098586",0.00166666666666667,0.0442133512244213,0.692559722378065,1.80669619397675,0,20,"ZC3H12A"|"RIOK3"|"IL6"|"LGALS9"|"DDX3X"|"POU2F2"|"FMR1"|"LGALS8"|"ADAR"|"CHUK"|"IFI6"
"GO_transcription_by_RNA_polymerase_II%0006366",0.00130890052356021,0.0442133512244213,0.439088717079488,1.62632424853455,0,156,"NFIL3"|"NFKB1"|"ATF4"|"CCNT1"|"CCNT2"|"FOS"|"TSC22D1"|"NFAT5"|"GTF2B"|"TAF7"|"ELF3"|"FOSB"|"EAF1"|"IRF9"|"PRDM4"|"JUN"|"JUND"|"CDK7"|"TRIP11"|"ELL"|"NFX1"|"MBD1"|"CREB1"|"AFF4"|"TAF3"|"MAF"|"POLR2A"|"CCNK"|"RREB1"|"GMEB2"|"ZBTB7B"|"TAF1A"|"PAF1"|"NMI"|"GTF2F2"|"COPS2"|"GTF2H1"|"IWS1"|"NFE2L3"|"POLR2K"|"MNT"|"GTF2E2"|"LCORL"|"CDK9"|"POLR2D"|"SUPT6H"|"SCAF1"|"RBMX"|"DDX21"|"TAF13"|"ETV7"
"GO_cellular_protein_metabolic_process%0044267",0.003690036900369,0.0442133512244213,-0.510869645310856,-2.06263447551598,0,126,"SPP1"|"APLP2"|"GOLM1"|"HSPG2"|"PDIA6"|"MFGE8"|"HSP90B1"|"LGALS1"|"PRKCSH"|"ADAM10"|"IGFBP6"|"CALU"|"APP"|"VCAN"|"PRSS23"|"F5"|"QSOX1"|"LAMB1"|"NUCB1"|"CST3"|"P4HB"|"IGFBP3"|"UBA52"|"ITM2B"|"LAMC1"|"NCSTN"|"RCN1"|"MBTPS1"|"FUCA2"|"LTA4H"|"LAMB2"|"TGFBI"|"IGFBP7"|"FBN1"|"TSPAN15"|"FSTL1"|"UBB"|"SORL1"|"IGFBP2"|"TGOLN2"|"GSN"|"CDH2"|"TIMP1"|"PSENEN"|"WFS1"|"HEXB"|"ADORA2B"
"GO_response_to_oxidative_stress%0006979",0.00340136054421769,0.0442133512244213,-0.551365031069695,-2.08552713760685,0,80,"PRDX1"|"PSMB5"|"NQO1"|"IDH1"|"PRDX3"|"DHCR24"|"PRDX4"|"GCLC"|"PRDX5"|"APP"|"NDUFS8"|"SCARA3"|"GCLM"|"PON2"|"TOR1A"|"ATRN"|"ABCC2"|"PRDX6"|"GPX4"|"SRXN1"|"ATOX1"|"NDUFA6"|"ALAD"|"MSRB3"|"HMOX2"|"GSS"|"NDUFS2"|"PRNP"|"STK25"|"NDUFB4"|"AKT1"|"ERCC1"|"TXN2"|"MSRB2"|"NDUFA12"|"SGK2"|"NUDT1"|"PSIP1"|"ERCC2"|"PINK1"|"OGG1"
"GO_cellular_oxidant_detoxification%0098869",0.00289017341040462,0.0442133512244213,-0.664643602869786,-2.27432186637357,0,46,"GSTP1"|"TXN"|"PRDX3"|"TXNRD1"|"GSR"|"PRDX4"|"CAT"|"MGST1"|"PRDX5"|"GPX2"|"GPX1"|"PARK7"|"MGST3"|"NXN"|"PRDX6"|"GPX4"|"NNT"|"SRXN1"|"GSTO1"|"TXNDC17"|"GSTK1"|"MGST2"|"GSTZ1"
"GO_mitochondrial_respiratory_chain_complex_I_assembly%0032981",0.00305810397553517,0.0442133512244213,-0.681550439500193,-2.42378717133662,0,56,"NDUFB8"|"NDUFA13"|"NDUFB10"|"NDUFA2"|"NDUFA10"|"NDUFV1"|"NDUFA11"|"NDUFB2"|"NDUFA1"|"OXA1L"|"NDUFS8"|"NDUFS6"|"NDUFS5"|"NDUFB9"|"NDUFB1"|"NDUFAB1"|"NDUFB11"|"NDUFB7"|"NDUFAF3"|"NDUFS1"|"NDUFA3"|"NDUFB5"|"NDUFS3"|"NDUFA8"|"NDUFA6"|"TIMMDC1"|"NDUFS7"|"NDUFS2"|"NDUFA7"|"NDUFB4"|"NDUFC2"|"NDUFA9"|"NDUFA12"|"NDUFV3"|"ACAD9"|"FOXRED1"
"GO_extracellular_matrix_disassembly%0022617",0.00277777777777778,0.0442133512244213,-0.661196050067598,-2.08710407716651,0,33,"BSG"|"CD44"|"CAPNS1"|"CAPN1"|"ADAM10"|"ADAM15"|"LAMC1"|"TIMP2"|"CAPN2"|"CAPG"|"GSN"|"MMP7"|"FLOT1"|"TIMP1"|"BMP1"|"MMP15"
"GO_positive_regulation_of_fat_cell_differentiation%0045600",0.00155763239875389,0.0442133512244213,0.644214518083381,1.87195297380123,0,33,"ZFP36"|"ZC3H12A"|"ZFP36L1"|"CEBPB"|"ID2"|"KLF5"|"CREB1"|"BMP2"|"SAV1"|"ZNF385A"|"CCDC71L"|"ADIRF"|"PPARD"
"GO_Wnt_signaling_pathway,_planar_cell_polarity_pathway%0060071",0.00334448160535117,0.0442133512244213,-0.484168093124866,-1.84008918277221,0,81,"PSMB5"|"AP2M1"|"PSMB3"|"PFN1"|"PSMA7"|"PSMB6"|"PSMC5"|"PSMC3"|"PSMD8"|"PSMB2"|"PSMB1"|"PSMD1"|"AP2S1"|"AP2A1"|"PSMD3"|"PSMD4"|"AP2B1"|"CELSR1"|"GPC6"|"PSMD10"|"AP2A2"|"PSMD9"|"PSMC4"|"FZD2"|"PSMD13"|"CLTC"|"RHOA"|"PSMD5"|"PSMA5"|"ARRB2"|"FZD6"|"PSMB7"|"PSMD2"|"PSMA2"|"RAC1"
"GO_BMP_signaling_pathway%0030509",0.00298953662182362,0.0442133512244213,0.526418450446832,1.69178231475714,1,55,"EGR1"|"HIVEP1"|"GDF15"|"USP15"|"SMAD3"|"SMURF1"|"UBE2D3"|"DDX5"|"ZNF8"|"SMURF2"|"BMP2"|"SMAD7"|"USP9X"|"FAM83G"|"RUNX2"|"SMAD1"|"SMAD2"|"ACVR2A"
"GO_negative_regulation_of_viral_genome_replication%0045071",0.00154559505409583,0.0442133512244213,0.617897352528057,1.83530126272527,0,36,"PLSCR1"|"IFIT5"|"ISG15"|"EIF2AK2"|"PARP10"|"OAS1"|"ISG20"|"TNF"|"ZC3HAV1"|"APOBEC3F"|"OAS3"|"IFITM3"|"BST2"|"IFNB1"|"PROX1"|"IFIT1"|"IFITM1"|"FAM111A"|"IFITM2"|"MX1"|"OASL"|"IFI16"|"IFNL3"|"TNIP1"|"OAS2"|"SRPK2"
"GO_proton_transmembrane_transport%1902600",0.00320512820512821,0.0442133512244213,-0.566435817665148,-2.06760597949702,0,68,"NDUFA4"|"COX6B1"|"COX8A"|"ATP6AP1"|"COX6A1"|"ATP1A1"|"ATP6V0E1"|"COX15"|"COX7A2L"|"UCP2"|"COX7C"|"ATP6V1E1"|"TMCO3"|"COX6C"|"CYB5A"|"ATP6V0E2"|"ATP6V1F"|"ATP2C1"|"NNT"|"COX7A2"|"COX5A"|"SURF1"|"COX7B"|"ATP6V0D1"|"SLC33A1"|"SLC25A3"
"GO_negative_regulation_of_NF-kappaB_transcription_factor_activity%0032088",0.00149476831091181,0.0442133512244213,0.533743062104768,1.70725351864015,0,53,"NFKBIA"|"TNFAIP3"|"DDIT3"|"ZC3H12A"|"CYLD"|"IRAK2"|"KLF4"|"NLRC5"|"NFKBID"|"TRIM21"|"PARP10"|"USP7"|"TRAF3"|"ITCH"|"SIRT1"|"NFKBIL1"|"RBCK1"|"CYP1B1"|"PELI1"|"CHUK"|"DAB2IP"
"GO_negative_regulation_of_type_I_interferon_production%0032480",0.00163934426229508,0.0442133512244213,0.658809482571567,1.83086542101126,0,26,"TNFAIP3"|"DDX58"|"CYLD"|"TBK1"|"ISG15"|"TRIM25"|"NLRC5"|"HERC5"|"ITCH"|"UBA7"|"IFIH1"
"GO_defense_response_to_virus%0051607",0.0013351134846462,0.0442133512244213,0.551170335951539,2.02167717311714,0,143,"DDX58"|"ZC3H12A"|"IRF1"|"STAT2"|"PLSCR1"|"PARP9"|"IFIT5"|"ZCCHC3"|"IRF7"|"TBK1"|"ISG15"|"NLRC5"|"DDX60"|"HERC5"|"STAT1"|"EIF2AK2"|"IRF9"|"PMAIP1"|"PML"|"OAS1"|"RIOK3"|"IRF2"|"TRIM5"|"RELA"|"TICAM1"|"ISG20"|"DTX3L"|"IL6"|"LYST"|"ZC3HAV1"|"SETD2"|"ITCH"|"APOBEC3F"|"IFIT3"|"TRIM52"|"OAS3"|"IFITM3"|"BST2"|"IFNB1"|"IFIT1"|"ADAR"|"IFITM1"|"GBP3"|"MLKL"|"DHX36"|"ABCE1"|"IFIH1"|"DNAJC3"|"ZNF175"|"DDX17"|"IFI44L"|"TRIM56"|"FAM111A"|"IFITM2"|"GBP1"|"IFI6"|"DHX58"|"MX1"|"TRIM11"|"TREX1"|"IFNA5"|"DDX21"|"OASL"|"CRCP"|"IFI27"|"IFI16"|"CXCL10"|"IFNL2"|"IL23A"|"SAMHD1"|"TLR3"|"IFNL3"|"APOBEC3D"|"PDE12"|"ZBP1"|"IFNAR2"|"CARD9"
"GO_cellular_response_to_interleukin-1%0071347",0.00149476831091181,0.0442133512244213,0.636630893535428,2.0206431861174,0,51,"NR1D1"|"NFKB1"|"CCL20"|"ZC3H12A"|"TANK"|"CEBPB"|"CCL2"|"NKX3-1"|"ICAM1"|"RELA"|"SOX9"|"RC3H1"|"AKAP12"|"HAS2"|"USP10"|"GBP2"|"PCK1"|"EDN1"|"GBP3"|"DAB2IP"|"CCL4"|"GBP1"|"MYLK3"|"RBMX"|"RORA"|"KLF2"
"GO_cellular_response_to_tumor_necrosis_factor%0071356",0.00141043723554302,0.0442133512244213,0.481855715111251,1.64679309107384,0,83,"NR1D1"|"ZFP36"|"NFKB1"|"CCL20"|"ZC3H12A"|"TANK"|"NFE2L2"|"ZFP36L1"|"CCL2"|"NKX3-1"|"ICAM1"|"RELA"|"DHX9"|"AKAP12"|"HAS2"|"GBP2"|"SIRT1"|"PCK1"|"EDN1"|"GBP3"|"WDR35"|"CHUK"|"DAB2IP"|"CCL4"|"GBP1"|"MYOD1"|"GATA3"|"ZFP36L2"|"PPARGC1A"|"RORA"|"KLF2"|"KAT2A"
"GO_translational_initiation%0006413",0.00367647058823529,0.0442133512244213,-0.611311468331465,-2.46898266472915,0,123,"RPS9"|"RPS4X"|"RPL18"|"EIF6"|"RPS26"|"EIF3K"|"RPS15"|"RPS3"|"RPL29"|"RPS6"|"EIF2S3"|"RPS19"|"RPS25"|"RPS5"|"RPL3"|"RPL6"|"RPL8"|"UBA52"|"RPLP0"|"RPL23A"|"RPL35A"|"RPL37A"|"RPS21"|"RPL19"|"RPS3A"|"RPS20"|"RPS14"|"RPS24"|"RPL4"|"EIF3L"|"RPS8"|"RPS18"|"RPL10"|"RPS23"|"RPL30"|"RPS29"|"RPL24"|"RPL10A"|"RPL5"|"EIF3B"|"RPS16"|"RPL35"|"RPL7A"|"RPL13"|"RPL22"|"RPLP2"|"RPL7"|"RPL18A"|"RPL27A"|"RPL14"|"RPL41"|"RPL12"|"RPS2"|"RPS28"|"RPSA"|"RPL28"|"RPL15"|"RPL31"|"RPL13A"|"RPS11"|"RPL36"|"EIF4G2"|"EIF4E2"|"EIF2B3"|"RPS4Y1"|"LARP1"|"RPL32"|"RPS13"|"RPL27"|"EIF3H"|"EIF3E"|"EIF4G1"|"RPLP1"|"EIF2B2"
"GO_protein_K48-linked_deubiquitination%0071108",0.00163934426229508,0.0442133512244213,0.701313796565572,1.94898709471831,0,26,"TNFAIP3"|"CYLD"|"USP15"|"YOD1"|"USP7"|"OTUD3"|"OTUD4"|"USP37"|"USP9X"|"VCPIP1"|"USP8"|"USP34"|"OTUD7B"
"GO_mRNA_cis_splicing,_via_spliceosome%0045292",0.00324149108589951,0.0442133512244213,0.669968990047498,1.85328745796329,1,25,"SRSF5"|"SRSF1"|"SRSF3"|"RBM22"|"SRSF6"|"RBM4"|"PRPF40A"|"SRSF4"|"WBP4"|"SRSF10"|"CWC15"|"WBP11"|"SRSF7"|"SRSF12"|"CACTIN"|"RBM19"
"GO_regulation_of_alternative_mRNA_splicing,_via_spliceosome%0000381",0.00147275405007364,0.0442133512244213,0.594616562866622,1.96145023968861,0,65,"WTAP"|"NSRP1"|"CELF1"|"YTHDC1"|"RBM15"|"SRSF5"|"SRSF1"|"SRSF3"|"RBM25"|"RBM5"|"SRSF6"|"DDX5"|"RBM4"|"DYRK1A"|"SRSF4"|"FMR1"|"RBM15B"|"SART3"|"HNRNPL"|"SRSF10"|"TRA2B"|"QKI"|"DDX17"|"ZBTB7A"|"MAGOH"|"FXR1"|"MYOD1"|"RBMX"|"SRSF7"
"GO_mRNA_export_from_nucleus%0006406",0.00280112044817927,0.0442133512244213,0.482125794632755,1.67451789076602,1,92,"ZC3H11A"|"YTHDC1"|"SRSF5"|"POM121C"|"SRSF1"|"SRSF3"|"NXT1"|"SARNP"|"SRSF6"|"SLU7"|"TPR"|"EIF4E"|"SRSF4"|"NUP153"|"SRRM1"|"CASC3"|"UPF3B"|"SRSF11"|"SMG1"|"POM121"|"NXF1"|"RBM15B"|"NUP50"|"NUP62"|"THOC2"|"RANBP2"|"MAGOH"|"MAGOHB"|"WDR33"|"THOC1"|"UPF2"|"NUP35"|"SRSF7"|"HNRNPA2B1"|"DHX38"|"SMG7"|"FYTTD1"|"NUP160"|"NUP54"
"GO_viral_transcription%0019083",0.00366300366300366,0.0442133512244213,-0.643724768946804,-2.52022849865795,0,104,"RPS9"|"RPS4X"|"RPL18"|"RPS26"|"RPS15"|"RPS3"|"NUP210"|"RPL29"|"RPS6"|"RPS19"|"RPS25"|"RPS5"|"RPL3"|"RPL6"|"RPL8"|"UBA52"|"RPLP0"|"RPL23A"|"RPL35A"|"RPL37A"|"RPS21"|"RPL19"|"RPS3A"|"RPS20"|"RPS14"|"RPS24"|"RPL4"|"RPS8"|"SEC13"|"RPS18"|"RPL10"|"RPS23"|"RPL30"|"RPS29"|"RPL24"|"RPL10A"|"RPL5"|"RPS16"|"RPL35"|"RPL7A"|"RPL13"|"RPL22"|"RPLP2"|"RPL7"|"RPL18A"|"RPL27A"|"RPL14"|"RPL41"|"AAAS"|"RPL12"|"NUP85"|"NUP133"|"RPS2"|"RPS28"|"RPSA"|"RPL28"|"RPL15"|"NUP93"|"RPL31"|"RPL13A"|"RPS11"|"RPL36"|"RPS4Y1"|"RPL32"|"RPS13"|"RPL27"
"GO_carbohydrate_metabolic_process%0005975",0.00348432055749129,0.0442133512244213,-0.559975177170221,-2.14265959324936,0,84,"LDHB"|"TALDO1"|"GANAB"|"MLEC"|"UGDH"|"GPI"|"AKR1B1"|"ALDH1B1"|"SIAE"|"GALNT7"|"CHID1"|"SLC2A3"|"ALDH2"|"HEXA"|"GPD1L"|"IDH2"|"GBE1"|"ME1"|"PIGQ"|"IDH3G"|"GALM"|"CS"|"GLO1"|"B4GALNT1"|"IDH3A"|"PGM1"|"AKR7A2"|"B3GAT3"|"RPE"|"NAGPA"|"B4GALT7"|"GLB1L2"|"SLC2A8"|"HYAL3"|"GUSB"|"PGM5"|"SLC35A1"|"PGLS"|"HYAL2"|"CHST3"|"POMT1"|"ST3GAL5"
"GO_electron_transport_chain%0022900",0.00291545189504373,0.0442133512244213,-0.662853889424053,-2.27521784813118,0,48,"ASPH"|"CYB5B"|"CYBA"|"TXNRD1"|"GSR"|"GPX2"|"AKR1B1"|"P4HA2"|"ALDH4A1"|"ADH5"|"AKR1A1"|"COX11"|"POR"|"ALDH2"|"PTGES2"|"GLDC"|"CYB5A"|"ME1"|"NQO2"|"PHGDH"|"COX7A2"|"SURF1"|"ME2"|"QDPR"|"GLRX5"|"AKR7A2"|"TSTA3"|"GLRX3"
"GO_protein_targeting_to_peroxisome%0006625",0.00309597523219814,0.0442133512244213,-0.508632700260112,-1.81565119412209,0,58,"IDH1"|"ECH1"|"CAT"|"SCP2"|"HSD17B4"|"UBA52"|"IDE"|"CROT"|"AGPS"|"PHYH"|"UBB"|"ECI2"|"LONP2"|"SLC27A2"|"GSTK1"|"DHRS4"|"HMGCL"|"CRAT"|"GNPAT"|"PECR"|"UBE2D2"|"PEX26"|"EPHX2"|"ACOX3"|"BAAT"|"ZFAND6"|"DECR2"|"MLYCD"|"ACOT8"
"GO_negative_regulation_of_gene_expression%0010629",0.00131061598951507,0.0442133512244213,0.43950014234995,1.62683411084482,0,155,"TIPARP"|"NFKB1"|"ZC3H12A"|"PARP9"|"KLF4"|"FBXW7"|"CELF1"|"FLCN"|"NKX3-1"|"ZNF281"|"REL"|"CRKL"|"ID2"|"PARP10"|"FOXP1"|"PARP14"|"SFMBT2"|"VDR"|"TNRC6A"|"PDGFB"|"BMP2"|"AGO2"|"LGALS9"|"TNF"|"MYADM"|"ZBTB7B"|"SIRT1"|"RUNX1"|"STC2"|"DICER1"|"TARDBP"|"ZNF148"|"TCEAL1"|"SETDB1"|"WDR35"|"TMF1"|"GGNBP2"|"ADNP"|"LDLR"
"GO_regulation_of_cell_cycle%0051726",0.00137174211248285,0.0442133512244213,0.472562133143776,1.67306901465005,0,105,"IRF1"|"BIRC2"|"GADD45A"|"SON"|"PER2"|"YY1AP1"|"SRSF5"|"TSC1"|"JUN"|"JUND"|"CDK17"|"HIPK2"|"PUM1"|"E2F3"|"LIN37"|"E2F6"|"JUNB"|"PHACTR4"|"EP300"|"TARDBP"|"PLK1"|"CDK8"|"CDKL3"|"MASTL"|"E2F4"|"MNT"|"FBXL12"|"BEX2"|"UHRF2"|"CSNK2A2"|"FBXL3"|"ID3"|"LIN9"|"LIN52"|"TXLNG"|"GADD45B"|"ARNTL"|"CDK18"|"CDKL1"|"CDKL4"
"GO_mitochondrial_electron_transport,_NADH_to_ubiquinone%0006120",0.00279329608938548,0.0442133512244213,-0.774359820547542,-2.56915675271622,0,41,"NDUFA4"|"NDUFB8"|"NDUFA13"|"NDUFB10"|"NDUFA2"|"NDUFA10"|"NDUFV1"|"NDUFA11"|"NDUFB2"|"NDUFA1"|"NDUFS8"|"NDUFS6"|"NDUFS5"|"NDUFB9"|"NDUFB1"|"NDUFAB1"|"NDUFB11"|"NDUFB7"|"NDUFS1"|"NDUFA3"|"NDUFB5"|"NDUFS3"|"NDUFA8"|"NDUFA6"|"NDUFS7"|"NDUFS2"|"NDUFA7"|"NDUFB4"|"NDUFC2"|"NDUFA9"|"NDUFA12"|"NDUFV3"
"GO_antigen_processing_and_presentation_of_exogenous_peptide_antigen_via_MHC_class_II%0019886",0.00325732899022801,0.0442133512244213,-0.486712118323491,-1.82033988932851,0,77,"AP2M1"|"CANX"|"CAPZB"|"CTSD"|"SEC23A"|"DNM2"|"DCTN1"|"SEC31A"|"AP2S1"|"AP2A1"|"SEC13"|"AP2B1"|"AP1M1"|"AP1S1"|"ACTR1A"|"ACTR10"|"AP1M2"|"ACTR1B"|"AP2A2"|"CLTA"|"CLTC"|"DYNC1H1"|"CTSF"|"CAPZA2"|"RAB7A"|"DCTN2"|"DYNC1LI2"|"OSBPL1A"|"DYNLL2"
"GO_RNA_export_from_nucleus%0006405",0.00149476831091181,0.0442133512244213,0.637028708918939,2.02190583760382,0,51,"ZC3H11A"|"SRSF5"|"POM121C"|"SRSF1"|"SRSF3"|"SARNP"|"SRSF6"|"SLU7"|"TPR"|"EIF4E"|"SRSF4"|"NUP153"|"SRRM1"|"CASC3"|"UPF3B"|"SRSF11"|"POM121"|"NXF1"|"NUP62"|"THOC2"|"MAGOH"|"MAGOHB"|"THOC1"|"SRSF7"|"DHX38"
"GO_mRNA_3'-end_processing%0031124",0.00147275405007364,0.0442133512244213,0.574911056462046,1.86629993442478,0,58,"PCF11"|"ZC3H11A"|"CSTF3"|"SRSF5"|"SRSF1"|"SRSF3"|"SARNP"|"SRSF6"|"SLU7"|"CPSF7"|"SRSF4"|"SRRM1"|"CASC3"|"CSTF1"|"UPF3B"|"SRSF11"|"CLP1"|"THOC2"|"MAGOH"|"MAGOHB"|"WDR33"|"RPRD1B"|"THOC1"|"SRSF7"|"RPRD2"|"DHX38"
"GO_cell-cell_adhesion%0098609",0.0036101083032491,0.0442133512244213,-0.401748704641193,-1.56843098674659,0,101,"ANXA2"|"ANXA1"|"DSG2"|"NRCAM"|"CD44"|"S100A11"|"PPP1CA"|"PERP"|"JUP"|"TLN1"|"CNN3"|"ITGA6"|"PDLIM5"|"CD24"|"DSC3"|"CELSR1"|"CDH2"|"TMOD3"|"SHC1"|"SCRIB"|"F11R"|"CYFIP2"|"PKP2"|"PKP4"|"DSC2"|"TMEM47"|"LAMA3"|"FAT3"|"PIP5K1C"|"JAM3"|"SRC"|"DLG5"|"KRT18"|"CDH1"|"LPP"|"PKP3"|"FAT4"|"TLN2"|"NTN1"|"PSEN1"|"CDC42EP1"|"ANXA9"|"SRPX2"|"CELSR2"
"GO_muscle_contraction%0006936",0.003003003003003,0.0442133512244213,-0.551438469674873,-1.96762829496857,0,55,"ASPH"|"CALM1"|"TPM2"|"MYL6"|"VCL"|"TLN1"|"NDUFS6"|"TPM1"|"MYLK"|"MYOF"|"TPM3"|"ACTA2"|"TPM4"|"CALD1"|"MYL12B"|"GAMT"|"CACNA1H"|"TMOD3"|"ITGB5"|"SORBS3"|"TNNT1"|"UTRN"
"GO_protein_targeting_to_mitochondrion%0006626",0.00264550264550265,0.0442133512244213,-0.653208807207663,-2.02912544817752,0,29,"BCAP31"|"TOMM20"|"TOMM5"|"TOMM40"|"PITRM1"|"TIMM8B"|"SLC25A6"|"TIMM13"|"TSPO"|"FIS1"|"TIMM22"|"TIMM17B"|"BID"|"TOMM7"
"GO_positive_regulation_of_NF-kappaB_transcription_factor_activity%0051092",0.00136239782016349,0.0442133512244213,0.443620672005277,1.598811313934,0,129,"NFKB1"|"NFKB2"|"IRAK2"|"BCL10"|"TAB2"|"ICAM1"|"TRIM25"|"TRIM38"|"TRIM21"|"EIF2AK2"|"TRAF1"|"TRIM14"|"RIPK2"|"EDA2R"|"TAB3"|"TRIM5"|"RELA"|"TERF2IP"|"TICAM1"|"DHX9"|"PRKD2"|"SPHK1"|"IL6"|"MYD88"|"MAP3K13"|"LGALS9"|"TNF"|"TRIM52"|"KRAS"|"UBC"|"RIPK4"|"RNF25"|"TRAF6"|"ADAM8"|"RBCK1"|"RNF31"|"ZBTB7A"|"TRIM13"|"CHUK"|"NOD2"|"RHEBL1"|"TRAF2"
"GO_platelet_degranulation%0002576",0.0034965034965035,0.0442133512244213,-0.549707924669236,-2.11305555078745,0,86,"PSAP"|"APLP2"|"ACTN4"|"CLU"|"FLNA"|"CALM1"|"SOD1"|"CD109"|"APP"|"F5"|"CD63"|"QSOX1"|"SCCPDH"|"VCL"|"TAGLN2"|"ABCC4"|"CHID1"|"TLN1"|"MAGED2"|"PROS1"|"TMSB4X"|"ALDOA"|"TUBA4A"|"APOH"|"MANF"|"LAMP2"|"THBS1"|"WDR1"|"TIMP1"|"F8"|"CYB5R1"|"TMX3"|"TEX264"
"GO_cholesterol_metabolic_process%0008203",0.00289855072463768,0.0442133512244213,-0.607929661742852,-2.12521200876747,0,50,"MBTPS2"|"CAT"|"APP"|"GBA"|"NSDHL"|"HDLBP"|"EBP"|"ERLIN2"|"MBTPS1"|"CES1"|"SOAT1"|"LRP5"|"NPC2"|"NFE2L1"|"APOC1"|"CLN6"|"SREBF1"|"SQLE"|"RXRA"|"SCAP"|"SMPD1"|"FDXR"|"STARD3"|"CLN8"|"PCSK9"|"SREBF2"
"GO_I-kappaB_kinase/NF-kappaB_signaling%0007249",0.00148588410104012,0.0442133512244213,0.657639036397332,2.10841902619608,0,54,"NFKBIA"|"IRAK2"|"TANK"|"BCL3"|"BCL10"|"BIRC3"|"SNIP1"|"TAB2"|"BIRC2"|"RELB"|"TBK1"|"REL"|"RIPK2"|"AZI2"|"TAB3"|"RELA"|"TICAM1"|"TNF"|"TNIP2"|"UBC"|"TRAF6"|"NFKBIL1"|"RBCK1"|"RNF31"|"TIFA"|"CHUK"
"GO_circadian_rhythm%0007623",0.00148588410104012,0.0442133512244213,0.56101963612167,1.79865307471478,0,54,"NR1D1"|"NFIL3"|"NRIP1"|"PER1"|"SETX"|"CRY1"|"PER2"|"JUN"|"JUND"|"NAMPT"|"DBP"|"CREB1"|"DYRK1A"|"GSK3B"|"TOP1"|"CRY2"|"PROX1"|"SERPINE1"|"EP300"|"ARNTL2"|"SRRD"|"BHLHE40"|"KLF10"|"KLF9"|"PPARGC1A"|"HDAC3"
"GO_negative_regulation_of_DNA-binding_transcription_factor_activity%0043433",0.00296296296296296,0.0442133512244213,0.530565858714842,1.71154227758314,1,56,"DDIT3"|"PIM1"|"RLIM"|"MED13"|"SP100"|"HES1"|"ID2"|"TCF7L2"|"TRIB1"|"FOXA2"|"SMAD7"|"TAF3"|"PROX1"|"SIRT1"|"EZH2"|"TWIST1"|"CEBPG"
