"pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"GO_lysosomal_transport%0007041",0.00294117647058824,0.0610410323328984,-0.71191400865052,-1.79867298363099,0,20,"PSAP"|"LRP1"|"IGF2R"|"HGSNAT"|"HSPA1A"|"GRN"|"ATP13A2"|"ARSB"|"PCSK9"
"GO_low-density_lipoprotein_particle_clearance%0034383",0.00294117647058824,0.0610410323328984,-0.747299251054656,-1.88807490402893,0,20,"AP2M1"|"AP2B1"|"EHD1"|"LIPA"|"NCEH1"|"AP2A2"|"NPC2"|"PCSK9"|"SCARB1"|"CLTC"
"GO_mitochondrial_translation%0032543",0.0033112582781457,0.0610410323328984,-0.679935132182432,-1.81427099908239,0,27,"GFM2"|"IARS2"|"MRPS18A"|"MRPL23"|"MRPS34"|"LARS2"|"NDUFA7"|"MRPS18B"|"MRPS11"|"MRPL16"|"MRPL2"|"GATC"|"MRPS15"|"MRPS12"|"MRPS21"|"MRPS6"|"MRPS7"|"MRPS16"|"MRPS17"|"RARS2"
"GO_peptidyl-threonine_dephosphorylation%0035970",0.00151057401812689,0.0610410323328984,0.767228333220508,1.70267543129891,0,20,"DUSP8"|"PPM1D"|"DUSP16"|"PPM1A"|"PPM1E"|"DUSP6"|"DUSP1"|"DUSP5"
"GO_regulation_of_protein_localization_to_plasma_membrane%1903076",0.00273224043715847,0.0610410323328984,-0.703615276164913,-1.72649644030715,0,17,"ACTB"|"VAMP8"|"SPTBN1"|"STX8"|"CLN3"|"AR"|"CDK5"|"ZDHHC7"
"GO_triglyceride_metabolic_process%0006641",0.00279329608938548,0.0610410323328984,-0.714632781004081,-1.76777819717411,0,18,"CAV1"|"INSIG1"|"GPX1"|"PTPN11"|"APOH"|"PCSK9"|"LMF1"|"SEL1L"|"CAT"|"SLC22A4"|"APOC1"|"DGAT1"
"GO_cholesterol_biosynthetic_process%0006695",0.00335570469798658,0.0610410323328984,-0.876177458230429,-2.46693189559735,0,32,"DHCR24"|"FDPS"|"G6PD"|"DHCR7"|"MSMO1"|"FDFT1"|"ACLY"|"INSIG1"|"NSDHL"|"LSS"|"ACAA2"|"EBP"|"HMGCS1"|"SQLE"|"CYP51A1"|"ACAT2"|"TM7SF2"|"HMGCR"|"MVD"|"IDI1"
"GO_anterior/posterior_pattern_specification%0009952",0.00127388535031847,0.0610410323328984,0.671305529335039,1.85859426746647,0,66,"BHLHE41"|"ARC"|"HES1"|"BTG2"|"CRKL"|"BHLHE40"|"HOXA3"|"HOXB3"|"RING1"|"HES7"|"TGFBR1"|"HHEX"|"ACVR2A"|"LRP5L"|"HIPK2"|"MSX2"|"SCMH1"|"HIPK1"|"HOXA10"|"HOXC13"|"SMAD2"|"HES4"|"ALX4"|"HOXB2"|"HEYL"|"YY1"|"OTX1"|"HOXB8"|"TSHZ1"
"GO_activation_of_adenylate_cyclase_activity%0007190",0.00279329608938548,0.0610410323328984,-0.742644793071687,-1.83707116204834,0,18,"CAP1"|"CALM1"|"CAP2"|"ADCY5"|"CALM3"|"ADCY9"
"GO_cornification%0070268",0.00338983050847458,0.0610410323328984,-0.707996338781254,-2.01921678761247,0,34,"KRT19"|"JUP"|"CAPNS1"|"KRT4"|"DSG2"|"KRT80"|"KRT81"|"KRT7"|"CAPN1"|"KRT86"|"KRT20"|"KRT15"|"DSC3"
"GO_regulation_of_defense_response_to_virus_by_virus%0050690",0.00294117647058824,0.0610410323328984,-0.688684910550442,-1.73998394158513,0,20,"AP2M1"|"AP2B1"|"AP1M2"|"AP2A2"|"AP1S1"|"PACS1"|"AP1M1"|"RAC1"|"ARF1"|"AP1B1"|"AP2S1"
"GO_protein_N-linked_glycosylation_via_asparagine%0018279",0.0033112582781457,0.0610410323328984,-0.674153508053992,-1.79884389069022,0,27,"MCFD2"|"RPN2"|"DAD1"|"MAGT1"|"DDOST"|"OST4"|"ALG8"|"UGGT1"|"RPN1"|"NUDT14"|"STT3A"|"FUT8"|"TUSC3"|"DPM2"|"MGAT5"|"STT3B"|"OSTC"
"GO_protein_N-linked_glycosylation%0006487",0.00350877192982456,0.0610410323328984,-0.61716225135939,-1.85491455469712,0,41,"RPN2"|"DAD1"|"MAGT1"|"DDOST"|"GFPT2"|"ALG8"|"RPN1"|"STT3A"|"FUT8"|"ENTPD5"|"GAL3ST1"|"DPAGT1"|"TUSC3"|"TMEM258"|"MGAT5"|"STT3B"|"PMM2"|"MGAT4B"|"PGM3"|"ALG9"|"GFPT1"
"GO_microtubule-based_process%0007017",0.00318471337579618,0.0610410323328984,-0.716547403376409,-1.89057981621624,0,25,"TUBA1A"|"TUBA1B"|"TUBA4A"|"TUBB4B"|"TUBB"|"TUBB2A"|"TUBB4A"|"TUBA1C"
"GO_tissue_development%0009888",0.0031055900621118,0.0610410323328984,-0.730625958216454,-1.91730967730253,0,23,"HSPG2"|"DHCR24"|"LAMC2"|"LAMB1"|"LAMC1"|"LAMB3"|"LAMA3"|"LAMB2"
"GO_positive_regulation_of_vascular_endothelial_growth_factor_production%0010575",0.0015527950310559,0.0610410323328984,0.850718593869997,1.8403000530915,0,18,"PTGS2"|"C3"|"CYP1B1"|"C5"|"ATF4"|"IL6ST"|"IL1A"
"GO_positive_regulation_of_protein_dephosphorylation%0035307",0.0029585798816568,0.0610410323328984,-0.670002444618862,-1.71648029698571,0,21,"PINK1"|"CALM1"|"CALM2"|"PPP1R7"|"CALM3"|"GBA"|"PPIA"|"PIN1"|"PPP2R5D"
"GO_negative_regulation_of_protein_localization_to_plasma_membrane%1903077",0.00272479564032698,0.0610410323328984,-0.692797767872383,-1.66947256130608,0,16,"AP2M1"|"TMEM59"|"BCL2L1"|"DAB2"|"CLTC"
"GO_endodermal_cell_differentiation%0035987",0.00286532951289398,0.0610410323328984,-0.729307924684175,-1.83057669714725,0,19,"COL4A2"|"LAMB1"|"LAMB3"|"LAMA3"|"COL6A1"|"ITGB5"|"ITGA5"
"GO_barbed-end_actin_filament_capping%0051016",0.00273224043715847,0.0610410323328984,-0.846674760266109,-2.07752874221954,0,17,"CAPZB"|"GSN"|"FLII"|"SVIL"|"ADD1"|"VIL1"|"TRIOBP"|"CAPG"
"GO_leukocyte_migration%0050900",0.00497512437810945,0.0613702623906706,-0.514068196904916,-1.73911382255586,0,84,"MYH9"|"CAV1"|"GPC1"|"ITGA3"|"ITGA6"|"CEACAM6"|"BSG"|"GLG1"|"MSN"|"CD44"|"SDC1"|"ITGA5"|"ITGB1"|"GRB2"|"ATP1B1"|"CEACAM1"|"PPIA"|"F11R"|"PTPN11"|"SIRPA"
"GO_actin_filament_organization%0007015",0.00510204081632653,0.0613702623906706,-0.578935233465363,-1.96777033092931,0,86,"TPM1"|"ACTN1"|"CORO1C"|"MYO1C"|"RHOC"|"ALDOA"|"SH3KBP1"|"TPM4"|"MYO1E"|"CORO1B"|"FAT1"|"TPM3"|"TRIOBP"|"MYO5A"|"RAC1"|"TPM2"|"CDC42"|"TMSB4X"|"MYO5B"|"MARCKSL1"|"TMSB10"|"MYO1B"|"RHOA"|"TMOD3"|"MPRIP"|"MYO5C"|"ARF1"|"SORBS3"|"CORO6"|"RHOF"
"GO_platelet_degranulation%0002576",0.005,0.0613702623906706,-0.563175300535769,-1.88446570033231,0,82,"PSAP"|"SERPINE1"|"ACTN4"|"CLU"|"APLP2"|"VCL"|"TUBA4A"|"ACTN1"|"FLNA"|"CD63"|"TAGLN2"|"ALDOA"|"THBS1"|"APP"|"TLN1"|"WDR1"|"ANXA5"|"CD109"|"F5"|"CALM1"|"TIMP1"|"CD9"|"QSOX1"|"LGALS3BP"|"TGFB2"|"MAGED2"|"ABCC4"|"APOH"|"TMSB4X"|"HABP4"|"CFD"|"MANF"|"SOD1"|"VEGFB"|"TIMP3"
"GO_mitochondrial_translational_elongation%0070125",0.00510204081632653,0.0613702623906706,-0.596228161691508,-2.02654808210298,0,86,"GFM2"|"MRPL24"|"MRPL27"|"OXA1L"|"MRPL41"|"MRPS27"|"MRPS28"|"MRPS18A"|"MRPL46"|"MRPL23"|"GADD45GIP1"|"MRPS34"|"MRPL9"|"MRPL38"|"TSFM"|"MRPL45"|"MRPL33"|"MRPL40"|"MRPL36"|"TUFM"|"MRPS18B"|"MRPL34"|"MRPS11"|"MRPL18"|"DAP3"|"MRPL16"|"MRPL2"|"MRPS25"|"MRPS33"|"MRPL15"|"MRPS10"|"MRPS15"|"MRPS12"|"MRPS21"|"MRPS9"|"MRPL43"|"MRPL20"|"MRPL53"|"ERAL1"|"MRPL22"|"MRPS6"|"MRPS7"|"MRPS35"|"MRPS5"|"MRPL17"|"MRPS16"|"MRPL42"|"MRPL4"|"MRPS17"|"MRPL37"
"GO_mitochondrial_translational_termination%0070126",0.00510204081632653,0.0613702623906706,-0.591070098134132,-2.00901609605939,0,86,"GFM2"|"MRPL24"|"MRPL27"|"OXA1L"|"MRPL41"|"MRPS27"|"MRPS28"|"MRPS18A"|"MRPL46"|"MRPL23"|"GADD45GIP1"|"MRPS34"|"MRPL9"|"MRPL38"|"MRPL45"|"MRPL33"|"MRPL40"|"MRPL36"|"MRPS18B"|"MRPL34"|"MRPS11"|"MRPL18"|"DAP3"|"MRPL16"|"MRPL2"|"MRPS25"|"MRPS33"|"MRPL15"|"MRPS10"|"MRPS15"|"MRPS12"|"MRPS21"|"MRPS9"|"MRPL43"|"MRPL20"|"MRPL53"|"ERAL1"|"MRPL22"|"MRPS6"|"MRPS7"|"MRPS35"|"MRPS5"|"MRPL17"|"MRPS16"|"MRPL42"|"MRPL4"|"MRPS17"|"MRPL37"
"GO_SRP-dependent_cotranslational_protein_targeting_to_membrane%0006614",0.00510204081632653,0.0613702623906706,-0.610356308140731,-2.07456890689782,0,86,"RPL18"|"SRP14"|"RPS26"|"RPS19"|"RPS4X"|"RPS9"|"RPL29"|"RPS25"|"RPS6"|"RPS3"|"RPL3"|"RPL24"|"RPL41"|"RPS8"|"RPL6"|"UBA52"|"RPL23A"|"RPL35A"|"RPS15"|"RPS21"|"SEC61A1"|"RPLP0"|"RPS20"|"RPS24"|"RPL19"|"RPL4"|"RPS5"|"RPS3A"|"RPL10"|"RPL30"|"RPL15"
"WP_Translation_Factors%WP107",0.0194552529182879,0.0614376407945935,-0.465788688579205,-1.46237294431705,4,47,"EEF1A1"|"EIF6"|"EIF5A"|"EIF2S3"|"EIF4G1"|"EIF3I"|"EEF1G"|"EIF2B5"|"EIF4EBP1"|"EIF2B3"|"EIF2S1"|"EEF1A2"|"EIF2B1"|"EIF4H"|"EEF1B2"|"EIF3B"|"EIF3E"|"EIF3F"
"WP_Endoplasmic_reticulum_stress_response_in_Coronavirus_infection%WP4861",0.0193103448275862,0.0614376407945935,0.58107138684589,1.48702522317836,13,41,"DDIT3"|"PPP1R15A"|"PPP1R15B"|"PPP1R10"|"ATF4"|"XBP1"|"PPP1R9B"|"PPP1R16A"|"PPP1R3E"|"PPP1R3F"|"PPP1CC"|"ERN1"|"PPP1R3B"|"PPP1R2"|"PPP1R12A"
"KEGG_MicroRNAs_in_cancer%hsa05206",0.0266203703703704,0.0621906928480204,0.451558924923607,1.35284108284595,22,141,"PTGS2"|"CDKN1B"|"MDM4"|"NFKB1"|"MARCKS"|"MDM2"|"EFNA1"|"MCL1"|"CRKL"|"CCNG1"|"DDIT4"|"PIM1"|"CYP1B1"|"SIRT1"|"ZEB2"|"IRS2"|"E2F3"|"HDAC5"|"BCL2L2"|"EP300"|"KRAS"|"PTEN"|"PRKCE"|"EFNA3"|"NOTCH1"|"APC"|"DICER1"|"SOX4"|"VEGFA"|"APC2"|"WNT3"|"BCL2L11"|"HMOX1"|"ZEB1"|"SOCS1"|"HDAC4"|"ROCK1"|"RASSF1"|"FOXP1"|"CREBBP"
"RA_TP53_Regulates_Transcription_of_Cell_Cycle_Genes%R-HSA-6791312",0.0236111111111111,0.062273413897281,0.570272625128868,1.46947319901744,16,43,"CDKN1B"|"BTG2"|"GADD45A"|"CNOT4"|"PLK3"|"EP300"|"CDK1"|"E2F4"|"CNOT6L"|"E2F7"|"PLK2"|"CNOT3"
"RA_Nuclear_Receptor_transcription_pathway%R-HSA-383280",0.0239162929745889,0.0628883245988438,0.63220644626997,1.51183165528344,15,29,"NR1D1"|"NR4A1"|"MED1"|"NR4A2"|"NR1D2"|"VDR"|"RARA"|"HNF4A"
"RA_RNA_Polymerase_I_Transcription%R-HSA-73864",0.024390243902439,0.0633710801393728,0.531622999427236,1.4506552139535,18,62,"HIST2H2BE"|"TAF1D"|"H2AFJ"|"HIST1H2AC"|"HIST3H2BB"|"MTA2"|"ZNRD1"|"HIST1H2BD"|"HIST1H2BJ"|"POLR2K"|"POLR1C"|"HIST1H2BM"|"TAF1A"|"GATAD2B"|"CHD3"|"GTF2H1"|"HIST1H2BK"
"RA_RNA_Polymerase_I_Promoter_Clearance%R-HSA-73854",0.024390243902439,0.0633710801393728,0.531622999427236,1.4506552139535,18,62,"HIST2H2BE"|"TAF1D"|"H2AFJ"|"HIST1H2AC"|"HIST3H2BB"|"MTA2"|"ZNRD1"|"HIST1H2BD"|"HIST1H2BJ"|"POLR2K"|"POLR1C"|"HIST1H2BM"|"TAF1A"|"GATAD2B"|"CHD3"|"GTF2H1"|"HIST1H2BK"
"RA_Neurotransmitter_receptors_and_postsynaptic_signal_transmission%R-HSA-112314",0.024390243902439,0.0633710801393728,-0.384005028755582,-1.37423530603596,3,109,"TUBA1A"|"TUBA1B"|"TUBA4A"|"TUBB4B"|"PRKCA"|"EPB41L1"|"TUBB2A"|"CALM1"|"PRKACA"|"KPNA2"|"RPS6KA3"|"PRKAR1B"|"ADCY5"|"TUBB4A"|"ADCY9"|"RAC1"|"TUBA1C"|"CACNG4"|"PRKAG1"|"CAMK2G"|"NPTN"|"GNAI2"|"PLCB3"|"NRG1"|"PRKAG2"|"GIT1"|"PPM1F"|"GNB1"
"RA_Glycosphingolipid_metabolism%R-HSA-1660662",0.024390243902439,0.0633710801393728,-0.574511823509804,-1.5706895152188,7,28,"ESYT1"|"ESYT2"|"SUMF1"|"GBA"|"GLB1"|"SUMF2"|"ARSB"|"HEXA"|"ARSE"|"SMPD4"|"GLA"|"GBA2"|"ARSD"
"WP_Exercise-induced_Circadian_Regulation%WP410",0.020297699594046,0.063540624816144,0.570552622332107,1.47011025184496,14,43,"PER1"|"TOB1"|"BTG1"|"CEBPB"|"CRY1"|"PER2"|"DAZAP2"|"TAB2"|"KLF9"|"PURA"|"NR1D2"
"GO_protein_maturation%0051604",0.00543478260869565,0.0641507517269403,-0.756328022330674,-1.78730023993937,1,15,"SERPINH1"|"SORL1"|"TSPAN15"|"STUB1"|"HSPD1"|"LMF1"|"TSPAN5"|"TSPAN14"|"TSPAN17"
"GO_vesicle_transport_along_actin_filament%0030050",0.00543478260869565,0.0641507517269403,-0.763690679757726,-1.80469914490842,1,15,"ACTN4"|"MYO1C"|"MYO1E"|"MYO5A"|"MYO5B"|"MYO1B"|"MYO5C"
"GO_cell-cell_adhesion%0098609",0.0054945054945055,0.0642551892551893,-0.507391808913526,-1.75945984823421,0,94,"ANXA2"|"ANXA1"|"JUP"|"S100A11"|"ITGA6"|"DSG2"|"CD44"|"LAMA3"|"NRCAM"|"TLN1"|"CDC42EP1"|"PPP1CA"|"FAT1"|"DSC3"|"ANXA9"|"PSEN1"|"CELSR1"|"F11R"|"CYFIP2"|"KIRREL3"|"TRIM29"|"TMOD3"|"CNN3"|"PDLIM1"|"CTNNB1"
"GO_ion_transmembrane_transport%0034220",0.00606060606060606,0.0643566878980892,-0.542519681240558,-1.91182485320544,0,104,"TPCN1"|"ATP6V0E1"|"S100A6"|"LASP1"|"ATP6AP1"|"ANO6"|"ATP6V1E1"|"ATP1A1"|"ANO10"|"PLP2"|"ATP8B1"|"ATP2C1"|"TMEM109"|"TTYH3"|"ANXA6"|"ATP1B1"|"ATP6V0D1"|"CLCN7"|"ATP13A2"|"ABCC4"|"ATP6V1F"|"NALCN"|"ASPH"|"TMC7"|"ATP6V0E2"|"PDZD11"|"ATP2B1"|"TCIRG1"|"TMEM120B"|"ATP6V1A"
"GO_regulation_of_mRNA_stability%0043488",0.00613496932515337,0.0643566878980892,-0.47028140831705,-1.65953316625021,0,107,"VIM"|"PSMB5"|"UBB"|"PSMB7"|"PRKCA"|"PSMD2"|"PSMB3"|"PSMB6"|"PSMD1"|"PSMD4"|"PSMB2"|"HSPA8"|"PSMA5"|"PSMB1"|"PSMA7"|"EXOSC1"|"EIF4G1"|"PSMC3"|"HSPA1A"|"PSMC5"|"UBA52"|"HSPB1"|"PSMA2"|"ANP32A"|"PSMD7"|"PSMA4"|"PSMC1"|"PSMD8"|"PABPC4"|"PSMD13"|"RNASEL"|"EXOSC5"|"PSMD9"|"PSMC4"|"SERBP1"|"PSMD10"|"EXOSC4"|"AKT1"|"TNPO1"|"PSMD14"|"PSMA3"|"YWHAB"|"PSMD5"|"PSMC2"|"PSME2"|"YWHAZ"|"SAMD4A"
"GO_mRNA_cis_splicing,_via_spliceosome%0045292",0.00581395348837209,0.0643566878980892,0.719894991471005,1.66120139587688,3,25,"SRSF1"|"SRSF3"|"SRSF6"|"CACTIN"|"SRSF8"|"PRPF40A"|"SRSF5"|"RBM4"|"SRSF4"|"SRSF7"|"RBM22"|"WBP4"|"SRSF12"
"GO_viral_transcription%0019083",0.00606060606060606,0.0643566878980892,-0.522803926038628,-1.84234705894631,0,104,"RPL18"|"RPS26"|"RPS19"|"RPS4X"|"RPS9"|"RPL29"|"RPS25"|"RPS6"|"RPS3"|"RPL3"|"RPL24"|"NUP210"|"RPL41"|"RPS8"|"RPL6"|"UBA52"|"RPL23A"|"RPL35A"|"RPS15"|"RPS21"|"NUP85"|"NUP93"|"RPLP0"|"RPS20"|"SEC13"|"RPS24"|"RPL19"|"NUP188"|"RPL4"|"RPS5"|"RPS3A"|"RPL10"|"AAAS"|"NUP133"|"RPL30"|"RPL15"
"GO_cell-cell_signaling%0007267",0.00620347394540943,0.0643566878980892,0.537295892951994,1.53210428308115,4,86,"EREG"|"KLF10"|"CXCL5"|"CCL20"|"GDF15"|"EFNA1"|"EFNB1"|"LTB"|"NAMPT"|"FGF18"|"NRP1"|"AGT"|"ADORA2A"|"INSL4"|"EFNA3"|"CCL4"|"AREG"
"GO_regulation_of_neurogenesis%0050767",0.00604229607250755,0.0643566878980892,0.72874314446896,1.61726697788439,3,20,"BHLHE41"|"HES1"|"BHLHE40"|"YTHDF2"|"HOXB3"|"PER2"|"HES7"|"DLL4"|"WNT3"|"HMGB2"|"CHD7"|"HEYL"|"DLL1"|"YAP1"
"GO_glycosaminoglycan_catabolic_process%0006027",0.00588235294117647,0.0643566878980892,-0.661114888451074,-1.67032741944106,1,20,"HSPG2"|"GPC1"|"GNS"|"SDC1"|"IDS"|"HGSNAT"|"GLB1"
"GO_protein_localization_to_plasma_membrane%0072659",0.00636942675159236,0.0643566878980892,-0.46778286213515,-1.67903880677492,0,115,"ANXA2"|"EZR"|"JUP"|"CD81"|"FLNA"|"S100A10"|"EHD1"|"SLC9A3R1"|"BSG"|"EHD2"|"TSPAN15"|"ANK1"|"PACS1"|"ATP1B1"|"FLOT2"|"RAB3B"|"MYO5A"|"ITGB1BP1"|"F11R"|"PRKCZ"|"SPTBN1"|"RAB15"|"SYTL2"|"RAB40B"|"TMED2"|"RAB13"|"TSPAN5"|"FLOT1"|"EFR3A"|"SEC23A"|"EFR3B"|"STXBP1"|"PKP3"|"TSPAN14"|"ABCA12"|"PPIL2"|"TNIK"|"EHD4"
"GO_positive_regulation_of_G1/S_transition_of_mitotic_cell_cycle%1900087",0.00625,0.0643566878980892,-0.64050339310625,-1.69003623703392,1,24,"ANXA1"|"CCND1"|"EIF4G1"|"CCND3"|"TFDP1"|"HYAL1"|"ADAM17"|"LSM10"
"GO_adherens_junction_organization%0034332",0.0062111801242236,0.0643566878980892,-0.660280400138291,-1.7327087638779,1,23,"JUP"|"CDH17"|"CTNNA1"|"CDH4"|"ADAM10"|"CDC42"|"PVR"
"GO_proteasomal_ubiquitin-independent_protein_catabolic_process%0010499",0.00588235294117647,0.0643566878980892,-0.671728474954819,-1.69714297731988,1,20,"PSMB5"|"PSMB7"|"PSMB3"|"PSMB6"|"PSMB2"|"PSMA5"|"PSMB1"|"PSMA7"|"PSMA2"|"PSMA4"
"GO_negative_regulation_of_epithelial_to_mesenchymal_transition%0010719",0.00589101620029455,0.0643566878980892,0.731859130644695,1.6392538120364,3,22,"EFNA1"|"SPRY1"|"FOXA2"|"SPRED1"|"FOXA1"|"PTEN"|"SMAD7"
"GO_nuclear-transcribed_mRNA_catabolic_process,_nonsense-mediated_decay%0000184",0.00636942675159236,0.0643566878980892,-0.428099885203236,-1.53356578870872,0,113,"RPL18"|"RPS26"|"RPS19"|"RPS4X"|"RPS9"|"PPP2R1A"|"RPL29"|"RPS25"|"RPS6"|"RPS3"|"EIF4G1"|"RPL3"|"RPL24"|"RPL41"|"RPS8"|"RPL6"|"UBA52"|"RPL23A"|"RPL35A"|"RPS15"|"RPS21"|"RPLP0"|"RPS20"|"RPS24"|"RPL19"|"GSPT1"|"RPL4"|"RPS5"|"RPS3A"|"RPL10"
"GO_negative_regulation_of_gene_expression,_epigenetic%0045814",0.00589101620029455,0.0643566878980892,0.734398827545987,1.64494234915035,3,22,"PPM1D"|"AEBP2"|"EPC1"|"SUZ12"|"EED"|"CREBZF"|"PHF1"|"MTF2"
"GO_response_to_organic_substance%0010033",0.0062111801242236,0.0643566878980892,-0.672102003091019,-1.76373103113736,1,23,"TIMP2"|"SQLE"|"PPP2R1A"|"ANXA5"|"TIMP1"|"CRIP1"
"GO_mitochondrial_cytochrome_c_oxidase_assembly%0033617",0.00588235294117647,0.0643566878980892,-0.649514671499889,-1.64101910891363,1,20,"COA3"|"OXA1L"|"PET100"|"COX14"|"SCO1"|"TIMM21"|"COA1"|"SURF1"|"COX17"
"GO_aerobic_respiration%0009060",0.00636942675159236,0.0643566878980892,-0.696998681126911,-1.8390013448638,1,25,"MDH2"|"UQCR10"|"UQCRC1"|"NDUFS8"|"OXA1L"|"UQCRH"|"SDHB"|"SIRT3"|"UQCRC2"|"CAT"|"NDUFS7"|"FXN"|"ADSL"|"UQCRHL"|"SURF1"
"WP_PDGF_Pathway%WP2526",0.0208333333333333,0.0644007155635063,0.590001443251261,1.48089249242886,14,37,"NFKBIA"|"FOS"|"JUN"|"NFKB1"|"STAT1"|"CHUK"|"MAP2K4"|"MAP3K1"|"PLA2G4A"
"WP_Brain-Derived_Neurotrophic_Factor_(BDNF)_signaling_pathway%WP2380",0.0209302325581395,0.0644007155635063,0.457965950118061,1.36257900262697,17,118,"NFKBIA"|"FOS"|"FRS2"|"JUN"|"EGR2"|"NFKB1"|"MARCKS"|"EGR1"|"STAT1"|"CDK5R1"|"CREB1"|"JAK2"|"IRS2"|"GSK3B"|"NGFR"|"CHUK"|"GABRB3"|"MAP3K1"|"TRAF6"|"APC"|"NCK1"|"PRKAA2"|"BCL2L11"|"BDNF"|"ELK1"|"SHC2"|"BMP2"|"MEF2A"|"PDPK1"|"FOXO3"|"STAT5A"|"MAP3K2"|"EIF4E"
"KEGG_Hepatitis_B%hsa05161",0.0279394644935972,0.0645115216149305,0.448604174379258,1.33740078702391,23,133,"NFKBIA"|"FOS"|"JUN"|"EGR2"|"NFKB1"|"TBK1"|"APAF1"|"BRAF"|"TICAM1"|"STAT1"|"TNF"|"ATF4"|"CREB1"|"TAB2"|"JAK2"|"CASP10"|"E2F3"|"CHUK"|"IRF7"|"EP300"|"MAP2K4"|"KRAS"|"MAP3K1"|"TRAF6"|"TGFBR1"
"KEGG_Human_T-cell_leukemia_virus_1_infection%hsa05166",0.0280898876404494,0.0645115216149305,0.434639471966573,1.32353988920061,24,174,"NFKBIA"|"HLA-B"|"FOS"|"JUN"|"ICAM1"|"EGR2"|"NFKB1"|"RELB"|"EGR1"|"NFKB2"|"CRTC2"|"HLA-F"|"TNF"|"FOSL1"|"ATF4"|"CREB1"|"XPO1"|"E2F3"|"CHUK"|"ETS2"|"EP300"|"MAP2K4"|"NRP1"|"KRAS"|"MAP3K1"|"HLA-C"|"PTEN"|"TGFBR1"|"PPP3R1"|"NFYB"|"IL1R1"|"ATF2"|"CHEK2"|"B2M"|"CDC26"|"MSX2"|"ELK1"|"CREBBP"|"ZFP36"|"PTTG1"|"ELK4"|"SMAD2"|"CDKN2C"|"TNFRSF1A"|"STAT5A"|"CDC20"|"AKT3"|"E2F2"|"TBP"|"CRTC3"
"KEGG_Pyrimidine_metabolism%hsa00240",0.0287769784172662,0.0649880095923261,-0.499561141378327,-1.48008078321821,7,43,"NME1"|"ENTPD6"|"NT5E"|"CTPS1"|"TK1"|"CDA"|"DCTPP1"|"RRM1"|"CAD"|"NT5C2"|"ENTPD5"|"TYMS"|"ENPP1"|"NME7"|"NME6"|"NT5M"|"UPRT"
"KEGG_JAK-STAT_signaling_pathway%hsa04630",0.0286069651741294,0.0649880095923261,0.491311516831611,1.3965667014659,22,86,"SOCS3"|"SOCS4"|"SOCS5"|"MCL1"|"STAT1"|"PIM1"|"IL23A"|"IL6ST"|"LIF"|"IRF9"|"SOCS6"|"IL4R"|"JAK2"|"SOCS2"|"CSF3"|"IFNGR2"|"EP300"|"IL20RB"|"SOCS1"|"CISH"|"CSH2"|"IFNGR1"|"CREBBP"|"IL11"|"OSMR"
"GO_membrane_organization%0061024",0.00649350649350649,0.0650896722325294,-0.464040854616762,-1.65254164416203,0,111,"DHCR24"|"AP2M1"|"ACTB"|"CTTN"|"AP2B1"|"SFN"|"UBB"|"SH3KBP1"|"YWHAQ"|"AP2A2"|"ITSN1"|"HSPA8"|"TFRC"|"SYNJ2"|"ARPC2"|"IGF2R"|"ARPC5"|"YWHAH"|"GRB2"|"PACSIN2"|"ARRB1"|"ACTG1"|"BIN1"|"UBA52"|"VAMP8"|"ARPC3"|"ACTR2"|"DAB2"|"CLTC"|"SNX9"|"SCARB2"|"DNM2"|"CLTB"|"ARPC4"|"CLN3"
"GO_epidermis_development%0008544",0.00664451827242525,0.0651433876624717,-0.58005509424417,-1.64567730352884,1,33,"LAMC2"|"LAMB3"|"PLOD1"|"LAMA3"|"YBX1"|"ALDH3A2"|"ATP2C1"|"KRT15"|"FLOT2"|"TFDP1"|"COL17A1"|"EMP1"|"COL7A1"|"FABP5"|"HOXB13"|"SCEL"
"GO_cellular_protein_metabolic_process%0044267",0.00675675675675676,0.0651433876624717,-0.474327988289764,-1.73081604644043,0,123,"HSPG2"|"LAMB1"|"APLP2"|"IGFBP6"|"GSN"|"MFGE8"|"PRSS23"|"LAMC1"|"LGALS1"|"UBB"|"APP"|"FBN1"|"PDIA6"|"PRKCSH"|"SORL1"|"FUCA2"|"TSPAN15"|"LAMB2"|"VCAN"|"TMEM132A"|"TNC"|"F5"|"HSP90B1"|"TIMP1"|"LTBP1"|"ABCA3"|"CST3"|"IGFBP2"|"TGFBI"|"QSOX1"|"GOLM1"|"IGFBP3"|"NUCB1"|"P4HB"|"UBA52"|"NCSTN"|"LMCD1"|"ADAM10"|"SHISA5"|"PSENEN"|"IGFBP7"
